AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
2a064e95-fc76-40a3-8f01-fcaabc10ef0d,36163278,Michael B Miller,https://orcid.org/0000-0002-6205-3314,Miller,Michael B,MB,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.; Manton Center for Orphan Disease, Boston Children's Hospital, Boston, MA, USA.; Division of Neuropathology, Department of Pathology, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.; Departments of Neurology and Pediatrics, Harvard Medical School, Boston, MA, USA.; Broad Institute of MIT and Harvard, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
7d10ea20-06f1-47d6-8f43-6333241a93e6,36163278,Zinan Zhou,,Zhou,Zinan,Z,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
cbc0e481-a482-4c7e-8583-9759ca046fcb,36163278,Craig L Bohrson,,Bohrson,Craig L,CL,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
486e5153-7931-4208-9ccf-562f16c1e8a0,36163278,Yifan Zhao,https://orcid.org/0000-0003-4829-1428,Zhao,Yifan,Y,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
e68740c0-6641-44ea-88e0-816c488bd245,36163278,Hu Jin,https://orcid.org/0000-0002-8657-5686,Jin,Hu,H,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
d2531efa-43e8-4419-b29d-90640274c6e9,36163278,Doga Gulhan,,Gulhan,Doga,D,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
ca1b5f29-6fb6-4425-8700-ef914604e5bf,36163278,Javier Ganz,https://orcid.org/0000-0002-2370-9819,Ganz,Javier,J,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
3d728328-07bc-40b9-a2b3-619c05f0a5d5,36163278,Sara Bizzotto,https://orcid.org/0000-0001-6644-0306,Bizzotto,Sara,S,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
c2f0c749-803c-409b-8959-8e9bfe46f8cc,36163278,Samantha Kirkham,https://orcid.org/0000-0002-5444-6636,Kirkham,Samantha,S,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
501b1231-cc1f-424b-91d3-a086e0848be5,36163278,Tino Hochepied,,Hochepied,Tino,T,"Center for Inflammation Research, Flanders Institute for Biotechnolpogy (VIB), Ghent, Belgium.; Department of Biomedical Molecular Biology, Ghent University, Ghent, Belgium.",,,,,,,,,,,,,,,,,
372feab7-9809-49f5-b20a-fc63ad4a3ff6,36163278,Claude Libert,,Libert,Claude,C,"Center for Inflammation Research, Flanders Institute for Biotechnolpogy (VIB), Ghent, Belgium.; Department of Biomedical Molecular Biology, Ghent University, Ghent, Belgium.",,,,,,,,,,,,,,,,,
8c042c59-2ea2-4008-a42d-04e9120152c6,36163278,Alon Galor,,Galor,Alon,A,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
b6277579-f128-4e00-bcf3-6dd0da59c584,36163278,Junho Kim,https://orcid.org/0000-0003-3513-401X,Kim,Junho,J,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.; Department of Biological Sciences, Sungkyunkwan University, Suwon, South Korea.",,,,,,,,,,,,,,,,,
00dca251-fda7-4b81-934f-cdad96108dce,36163278,Michael A Lodato,,Lodato,Michael A,MA,"Department of Molecular, Cell and Cancer Biology, University of Massachusetts Medical School, Worcester, MA, USA.",,,,,,,,,,,,,,,,,
531f916e-74c7-42c3-993b-b9c42a00af44,36163278,Juan I Garaycoechea,,Garaycoechea,Juan I,JI,"Hubrecht Institute-KNAW, University Medical Center Utrecht, Utrecht, the Netherlands.",,,,,,,,,,,,,,,,,
ff92e028-4fde-4b26-b762-d531ff8984df,36163278,Charles Gawad,https://orcid.org/0000-0002-4728-8203,Gawad,Charles,C,"Department of Pediatrics, Stanford University School of Medicine, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Gawad, Chuck",Yes,FN-NMI,,,,,,,,,,
98a065d7-6d04-477d-809d-d6e1337ea3d7,36163278,Jay West,,West,Jay,J,"BioSkryb, Durham, NC, USA.",,,,,,,,,,,,,,,,,
7e22a27e-899d-4ea1-9585-6e5c4b1fdbc9,36163278,Christopher A Walsh,https://orcid.org/0000-0002-0156-2238,Walsh,Christopher A,CA,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.; Manton Center for Orphan Disease, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.; Howard Hughes Medical Institute, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.",Yes,,,,,,,,,,,,,,,,
85be2a18-e160-41a4-affb-9a0bca476936,36163278,Peter J Park,https://orcid.org/0000-0001-9378-960X,Park,Peter J,PJ,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA. peter_park@hms.harvard.edu.",Yes,,,,,,,,,,,,,,,,
19aa24d2-071f-47a6-8990-a6a80cf71c8b,36161911,Shaogeng Tang,https://orcid.org/0000-0002-3904-492X,Tang,Shaogeng,S,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.",,,,,,,,,,,,,,,,,
80f40ec0-5fac-4750-868e-ec5177836dbd,36161911,Yonggang Lu,https://orcid.org/0000-0003-0198-8906,Lu,Yonggang,Y,"Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.; Department of Experimental Genome Research, Research Institute for Microbial Diseases, Osaka University, Osaka 565-0871, Japan.",,,,,,,,,,,,,,,,,
70b6557c-924c-4003-ab7a-9e5e87e91f36,36161911,Will M Skinner,https://orcid.org/0000-0002-2383-4003,Skinner,Will M,WM,"Endocrinology Graduate Group, University of California, Berkeley, Berkeley, CA 94720.",,,,,,,,,,,,,,,,,
bfbc4b3a-814a-42cb-885c-735d6578fb4b,36161911,Mrinmoy Sanyal,https://orcid.org/0000-0002-1365-4279,Sanyal,Mrinmoy,M,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.",,,,,,,,,,,,,,,,,
3997a30d-94d0-4003-b851-bcb1c1a00996,36161911,Polina V Lishko,https://orcid.org/0000-0003-3140-2769,Lishko,Polina V,PV,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA 94720.; Center for Reproductive Longevity and Equality, Buck Institute for Research on Aging, Novato, CA 94945.",,,,,,,,,,,,,,,,,
167ba0b4-50ff-4cc0-b670-53636c130606,36161911,Masahito Ikawa,https://orcid.org/0000-0001-9859-6217,Ikawa,Masahito,M,"Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.; Department of Experimental Genome Research, Research Institute for Microbial Diseases, Osaka University, Osaka 565-0871, Japan.; Center for Infectious Disease Education and Research, Osaka University, Osaka 565-0871, Japan.; Laboratory of Reproductive Systems Biology, Institute of Medical Science, The University of Tokyo, Tokyo 108-8639, Japan.",,,,,,,,,,,,,,,,,
421fbebe-d461-448e-bf83-14a74debcd0f,36161911,Peter S Kim,https://orcid.org/0000-0001-6503-4541,Kim,Peter S,PS,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.; Chan Zuckerberg Biohub, San Francisco, CA 94158.",,Yes,,Investigator,"Kim, Peter",Yes,FN-MI,True,,,,,,,,,
b5f4f49a-0ab7-43f2-99c5-eea03f00719a,36161118,Julia M Lemp,,Lemp,Julia M,JM,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.",,,,,,,,,,,,,,,,,
f6022fdb-4289-4a92-b074-e959547c285a,36161118,Supa Pengpid,,Pengpid,Supa,S,"ASEAN Institute for Health Development, Mahidol University, Salaya, Phutthamonthon, Nakhon Pathom, Thailand.; Department of Research Administration and Development, University of Limpopo, Turfloop, South Africa.",,,,,,,,,,,,,,,,,
e216a621-9558-45fe-98a3-2fdbc8140cb8,36161118,Doungjai Buntup,,Buntup,Doungjai,D,"ASEAN Institute for Health Development, Mahidol University, Salaya, Phutthamonthon, Nakhon Pathom, Thailand.",,,,,,,,,,,,,,,,,
c47b6289-1767-4206-ac27-0ca791c2f083,36161118,Till W Bärnighausen,,Bärnighausen,Till W,TW,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.; Harvard Center for Population and Development Studies, Cambridge, MA, USA.; Africa Health Research Institute (AHRI), KwaZulu-Natal, South Africa.",,,,,,,,,,,,,,,,,
1696026e-5dfd-45d9-99ef-f7b76e69cac5,36161118,Pascal Geldsetzer,,Geldsetzer,Pascal,P,"Division of Primary Care and Population Health, Department of Medicine, Stanford University School of Medicine, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
98e6d3d9-f119-4da1-8afb-62d121b77fa0,36161118,Karl Peltzer,,Peltzer,Karl,K,"Department of Research Administration and Development, University of Limpopo, Turfloop, South Africa.; Department of Psychology, College of Medical and Health Science, Asia University, Taichung, Taiwan.",,,,,,,,,,,,,,,,,
572efd04-4285-49e7-a64f-92444600b1ee,36161118,Jürgen Rehm,,Rehm,Jürgen,J,"Institute of Clinical Psychology and Psychotherapy, TU Dresden, Dresden, Germany.; Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada.; Dalla Lana School of Public Health, University of Toronto, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.; I.M. Sechenov First Moscow State Medical University (Sechenov University), Moscow, Russia.",,,,,,,,,,,,,,,,,
24271d89-9a9a-4d5d-bf26-4550104e8815,36161118,Bundit Sornpaisarn,,Sornpaisarn,Bundit,B,"Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Dalla Lana School of Public Health, University of Toronto, Toronto, ON, Canada.; Faculty of Public Health, Mahidol University, Ratchathewi, Bangkok, Thailand.",,,,,,,,,,,,,,,,,
0c2050bb-5d0c-4931-b63e-3e126599d5ba,36161118,Charlotte Probst,,Probst,Charlotte,C,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.; Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
6bd3d91f-1fa1-4d32-8ea3-933693303dc5,36153973,Ilya O Aparin,,Aparin,Ilya O,IO,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
0cfdcabd-1857-407b-b9b9-dc9d89c61008,36153973,Rui Yan,https://orcid.org/0000-0003-3391-133X,Yan,Rui,R,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,,,,,,,,,,,,,,
83b0f7d7-8733-4570-8f6f-5268b677d411,36153973,Rémi Pelletier,https://orcid.org/0000-0002-1065-1398,Pelletier,Rémi,R,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
7bd08d66-89d5-45d3-96f7-44d50fc2d05e,36153973,Alexander A Choi,https://orcid.org/0000-0003-2119-8995,Choi,Alexander A,AA,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,,,,,,,,,,,,,,
aebc17d0-0a28-419d-9ed1-97f0b8a42a24,36153973,Dmytro I Danylchuk,,Danylchuk,Dmytro I,DI,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
9fb746df-b840-4dfd-9adb-1d365fcaa60d,36153973,Ke Xu,https://orcid.org/0000-0002-2788-194X,Xu,Ke,K,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,Investigator,"Xu, Ke",Yes,FN-NMI,True,,,,,,,,,
64b7eda4-7863-4a1b-bd25-aa087373cc31,36153973,Andrey S Klymchenko,https://orcid.org/0000-0002-2423-830X,Klymchenko,Andrey S,AS,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
fb205f91-62ba-441d-a71a-bae1195d1509,36138165,Peter Spanogiannopoulos,,Spanogiannopoulos,Peter,P,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
86d5c490-7467-465d-b15b-68f3ada8d953,36138165,Than S Kyaw,https://orcid.org/0000-0002-7933-8615,Kyaw,Than S,TS,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
e3555e83-3fb1-4795-be08-6afe3e2d4fda,36138165,Ben G H Guthrie,https://orcid.org/0000-0001-9694-7263,Guthrie,Ben G H,BGH,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
9fd1e84b-0cc4-40a9-bc72-8ff4ca7237a8,36138165,Patrick H Bradley,https://orcid.org/0000-0002-9231-8344,Bradley,Patrick H,PH,"Gladstone Institutes, San Francisco, CA, USA.; Department of Microbiology, The Ohio State University, Columbus, OH, USA.",,,,,,,,,,,,,,,,,
963a3ef7-03df-4de7-84b2-6f959dadd9e7,36138165,Joyce V Lee,,Lee,Joyce V,JV,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
bc3f01b4-329f-4d04-961b-77b932b0e569,36138165,Jonathan Melamed,https://orcid.org/0000-0002-5981-7766,Melamed,Jonathan,J,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
b9411f8c-44f0-45dd-bafe-5cb170cbeac2,36138165,Ysabella Noelle Amora Malig,,Malig,Ysabella Noelle Amora,YNA,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
7ab75dc5-10d9-48ae-9f88-823ade6058f0,36138165,Kathy N Lam,,Lam,Kathy N,KN,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d87f399d-3158-4a30-b628-f20e269daa5e,36138165,Daryll Gempis,,Gempis,Daryll,D,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
4be3d73b-ad2b-48aa-8a9f-ef83b8181077,36138165,Moriah Sandy,,Sandy,Moriah,M,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
96a9e344-8539-48b3-b05f-d09c4ba96ce8,36138165,Wesley Kidder,,Kidder,Wesley,W,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ec9b0cdd-7537-49c7-a0bf-3f808a20db67,36138165,Erin L Van Blarigan,,Van Blarigan,Erin L,EL,"UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Department of Urology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d3558c34-99d6-4d05-bcf9-468c370ab6de,36138165,Chloe E Atreya,,Atreya,Chloe E,CE,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1d7a31ad-6bb1-4094-b8f1-34052234b61a,36138165,Alan Venook,,Venook,Alan,A,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
9d570ebc-bb76-4743-97a0-85775b787a3b,36138165,Roy R Gerona,,Gerona,Roy R,RR,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1840e994-6641-4a93-818f-383680cf4250,36138165,Andrei Goga,https://orcid.org/0000-0001-9127-0986,Goga,Andrei,A,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
4b134e2e-f007-4c6d-b01c-1a9a151ca981,36138165,Katherine S Pollard,https://orcid.org/0000-0002-9870-6196,Pollard,Katherine S,KS,"Gladstone Institutes, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Institute for Human Genetics, University of California San Francisco, San Francisco, CA, USA.; Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Pollard, Katie",Yes,FN-MI,True,,,,,,,,,
599627bc-7d08-4fdc-968c-07a543577de2,36138165,Peter J Turnbaugh,https://orcid.org/0000-0002-0888-2875,Turnbaugh,Peter J,PJ,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.",Yes,Yes,,Investigator,"Turnbaugh, Peter",Yes,FN-MI,True,,,,,,,,,
efcbbd7f-31fd-4d95-9253-649ac00ef4ee,36087339,Giacomo De Giorgi,https://orcid.org/0000-0002-8811-4859,De Giorgi,Giacomo,G,"Institute of Economics and Econometrics, Geneva School of Economics and Management, University of Geneva, Geneva 4, Switzerland.; BREAD, Bureau for Research and Economic Analysis of Development, E Providence, RI, USA.; CEPR, Centre for Economic Policy Research, London, UK.; IPA, Innovations for Poverty Action, Washington, DC, USA.",,,,,,,,,,,,,,,,,
6eca4505-3c75-4858-9caa-32d885667afd,36087339,Pascal Geldsetzer,https://orcid.org/0000-0002-8878-5505,Geldsetzer,Pascal,P,"Division of Primary Care and Population Health, Department of Medicine, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
574af04e-fd31-4e36-b0a4-b0ee56b615cf,36087339,Felix Michalik,https://orcid.org/0000-0001-5589-5700,Michalik,Felix,F,"Heidelberg Institute of Global Health, Heidelberg University, Heidelberg, Germany.",,,,,,,,,,,,,,,,,
596a139c-9dc7-4d63-a81a-505ef70306d8,36087339,M Maddalena Speziali,https://orcid.org/0000-0003-1959-3371,Speziali,M Maddalena,MM,"Institute of Economics and Econometrics, Geneva School of Economics and Management, University of Geneva, Geneva 4, Switzerland.; University Magna Graecia of Catanzaro, Catanzaro, Italy.",,,,,,,,,,,,,,,,,
68f72830-438d-41bf-a582-25418b5794be,36074821,Christopher M Richards,https://orcid.org/0000-0003-0832-8951,Richards,Christopher M,CM,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
cba3b1bc-7e78-4c53-ac9d-0e1c34cefab5,36074821,Sabrina Jabs,https://orcid.org/0000-0001-8065-8002,Jabs,Sabrina,S,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Medical Center Schleswig-Holstein, Campus Kiel, Kiel, Germany.",,,,,,,,,,,,,,,,,
bc895a09-f664-4a57-8a37-d9526eabfe17,36074821,Wenjie Qiao,https://orcid.org/0000-0002-0255-6155,Qiao,Wenjie,W,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
8c6eb0aa-c78c-443b-b7c0-d2c9a638d3ee,36074821,Lauren D Varanese,https://orcid.org/0000-0003-3916-8401,Varanese,Lauren D,LD,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
090f4f55-34ee-49d3-96d6-6ab1715e9012,36074821,Michaela Schweizer,https://orcid.org/0000-0001-5062-328X,Schweizer,Michaela,M,"Department of Electron Microscopy, Center for Molecular Neurobiology, University Medical Center Hamburg-Eppendorf, Hamburg, Germany.",,,,,,,,,,,,,,,,,
e299cca0-e106-44a8-a4d6-0633f37fde51,36074821,Peter R Mosen,https://orcid.org/0000-0001-5922-3805,Mosen,Peter R,PR,"Institute for Biochemistry and Molecular Biology, Medical Faculty, Rheinische Friedrich-Wilhelms-University of Bonn, Bonn, Germany.",,,,,,,,,,,,,,,,,
67942b66-0525-45b2-96a2-98ac24df273f,36074821,Nicholas M Riley,https://orcid.org/0000-0002-1536-2966,Riley,Nicholas M,NM,"Department of Chemistry, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
5e9e18c2-af07-4d46-b433-9b880c76be1e,36074821,Malte Klüssendorf,https://orcid.org/0000-0001-6790-8951,Klüssendorf,Malte,M,"Department of Osteology and Biomechanics, Cell Biology of Rare Diseases, University Medical Center Hamburg-Eppendorf, Hamburg, Germany.",,,,,,,,,,,,,,,,,
dca051c5-046f-4ec1-ba71-76893038e997,36074821,James R Zengel,https://orcid.org/0000-0003-3153-3603,Zengel,James R,JR,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
c5a631f4-2c52-4aea-b6bd-482de5bb7f02,36074821,Ryan A Flynn,https://orcid.org/0000-0001-5013-0442,Flynn,Ryan A,RA,"Stem Cell Program, Boston Children's Hospital, Boston, MA, USA.; Stem Cell and Regenerative Biology Department, Harvard University, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
55e4893d-2834-4eb4-9012-29f71f421510,36074821,Arjun Rustagi,https://orcid.org/0000-0002-6921-1012,Rustagi,Arjun,A,"Division of Infectious Disease and Geographic Medicine, Department of Medicine, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
